"season_id","player_id","position","season_coverage_grade","snap_count"
"2020","49355","CB","37.4",107
"2020","49371","CB","58.9",253
"2020","49377","CB","64.1",175
"2020","49381","CB","50.6",24
"2020","49394","CB","65.9",15
"2020","49395","CB","54",38
"2020","49397","CB","31.1",37
"2020","49408","S","53.8",130
"2020","49434","S","62.9",220
"2020","49446","CB","66",16
"2020","49454","CB","60",1
"2020","49507","CB","50.4",241
"2020","49537","S","53.1",28
"2020","49558","CB","75",336
"2020","49560","S","42.2",80
"2020","49564","CB","48.7",177
"2020","49569","CB","60",1
"2020","50327","CB","55.5",280
"2020","51266","S","38.8",229
"2020","50356","CB","48.7",178
"2020","50365","CB","62.4",112
"2020","50380","CB","44.4",244
"2020","50393","CB","55.8",313
"2020","50414","CB","38.2",143
"2020","50417","CB","53.7",125
"2020","50426","S","60.7",273
"2020","50430","CB","49.3",199
"2020","50434","CB","43.1",236
"2020","51146","S","43.5",49
"2020","51172","S","68.4",222
"2020","51189","S","62.1",1
"2020","51203","S","63.6",8
"2020","51206","S","66.2",289
"2020","51220","S","57.6",40
"2020","51264","S","61.7",6
"2020","51576","CB","71.3",31
"2020","50458","S","79.8",52
"2020","50471","CB","46",245
"2020","50513","CB","60.9",27
"2020","50532","CB","44.9",83
"2020","50533","CB","57.5",270
"2020","50543","CB","48.1",146
"2020","50564","CB","54.5",33
"2020","51081","S","49.6",238
"2020","51088","S","46.3",71
"2020","51391","S","74.9",107
"2020","51408","S","59.5",105
"2020","51423","S","47",33
"2020","51433","S","61.6",2
"2020","51596","CB","54.4",250
"2020","51282","S","91.3",70
"2020","51304","S","57.6",255
"2020","55576","CB","61.2",54
"2020","55586","CB","67.9",248
"2020","55593","CB","60.3",190
"2020","55615","S","61.2",163
"2020","55619","CB","56.5",18
"2020","55634","CB","75.6",2
"2020","55674","CB","34.6",219
"2020","55724","CB","74.8",295
"2020","55800","S","58.7",88
"2020","56167","CB","41.7",16
"2020","56247","CB","45.9",149
"2020","56259","CB","57.4",350
"2020","56262","CB","60",1
"2020","56263","CB","41.9",47
"2020","51315","S","63.3",3
"2020","51334","S","59.5",259
"2020","51336","S","53.1",84
"2020","51378","S","75.2",106
"2020","66931","CB","49.3",120
"2020","60649","CB","60",1
"2020","61155","CB","35.9",167
"2020","76692","CB","59.2",103
"2020","4937","S","56.3",290
"2020","83192","CB","60",1
"2020","83833","CB","34.4",60
"2020","90621","S","51",69
"2020","4454","S","49.2",12
"2020","91247","CB","44.5",43
"2020","2969","CB","62.4",231
"2020","5127","CB","47.1",189
"2020","5532","CB","63.6",335
"2020","6179","CB","80.2",289
"2020","5545","S","66.1",339
"2020","5667","S","38.6",13
"2020","6013","S","28",14
"2020","5552","S","69.4",247
"2020","5557","CB","59.4",83
"2020","6118","S","43.1",344
"2020","6157","CB","55.1",365
"2020","6202","S","55.8",37
"2020","6289","CB","53.8",287
"2020","7641","S","73.3",298
"2020","6306","CB","67.9",53
"2020","7043","CB","69.2",247
"2020","7051","S","67.8",23
"2020","7064","CB","62.7",317
"2020","7271","S","77.7",328
"2020","7279","S","53.2",65
"2020","7288","S","51.7",372
"2020","6457","CB","52.9",121
"2020","7016","CB","60.2",202
"2020","7023","CB","37.2",244
"2020","7159","S","39.6",31
"2020","7193","S","48.7",25
"2020","7649","CB","64.5",118
"2020","7793","CB","29.5",108
"2020","7716","S","60",1
"2020","7796","S","59.1",324
"2020","7835","CB","46.2",99
"2020","7803","CB","46.2",64
"2020","7806","CB","79.2",262
"2020","7851","CB","49.7",128
"2020","7817","CB","65.4",300
"2020","7838","S","56.3",51
"2020","7864","S","58.8",335
"2020","7850","S","54.4",333
"2020","7865","S","60.8",44
"2020","7941","S","61",316
"2020","7872","S","74.8",293
"2020","8419","S","70.9",94
"2020","8000","S","71.8",331
"2020","8110","CB","50.9",87
"2020","8117","S","59",41
"2020","8220","S","42.8",241
"2020","8468","S","60",1
"2020","8396","S","60.7",86
"2020","8483","CB","52.3",224
"2020","8676","CB","51.1",268
"2020","8649","CB","72.2",374
"2020","8659","CB","68.2",169
"2020","8660","CB","77.6",243
"2020","8665","S","55.8",289
"2020","8666","CB","72.3",239
"2020","8768","CB","50.7",237
"2020","8762","CB","42.1",300
"2020","8763","S","51",364
"2020","8764","CB","61.8",84
"2020","8714","S","46.9",77
"2020","8722","CB","52.6",115
"2020","8737","CB","74.9",187
"2020","8782","S","59.8",238
"2020","8853","CB","73.7",86
"2020","9177","S","55.2",165
"2020","8888","CB","60.6",357
"2020","9040","CB","66.2",350
"2020","9243","S","60.7",1
"2020","9253","S","70.1",289
"2020","9332","CB","53.6",108
"2020","9460","CB","50.4",209
"2020","9449","CB","61.1",144
"2020","9451","CB","62.1",368
"2020","9463","S","56.4",17
"2020","9479","S","63.5",217
"2020","9480","S","70",282
"2020","9466","S","56.1",199
"2020","9483","CB","68.4",266
"2020","9680","CB","52.7",178
"2020","9511","S","42.8",145
"2020","9531","CB","68",329
"2020","9603","CB","48.7",48
"2020","9633","S","54.3",372
"2020","9575","S","66.8",275
"2020","9578","S","78.5",284
"2020","9881","CB","59.4",298
"2020","10346","S","53.1",284
"2020","10000","CB","88.2",291
"2020","10057","CB","61.8",70
"2020","10073","CB","44.2",268
"2020","10109","S","46.9",37
"2020","9892","CB","60.7",44
"2020","9895","S","60.2",331
"2020","9940","S","60.3",101
"2020","9966","S","38.4",73
"2020","10672","CB","69",315
"2020","10639","CB","74.4",294
"2020","10644","CB","57",20
"2020","10645","CB","33.6",257
"2020","10688","CB","58.3",187
"2020","10648","S","48.1",200
"2020","10651","S","58.1",314
"2020","10658","CB","69.6",289
"2020","10692","S","60",1
"2020","10718","CB","77.1",180
"2020","10695","S","50.7",304
"2020","10696","CB","73.4",367
"2020","10698","S","66",346
"2020","10702","S","65.7",135
"2020","10705","S","43.4",138
"2020","10711","CB","50.4",165
"2020","10732","S","71.8",336
"2020","10738","CB","57.8",27
"2020","10740","S","58.1",292
"2020","10752","S","65.4",221
"2020","10758","S","64.3",50
"2020","10791","CB","46.4",178
"2020","10853","CB","45",51
"2020","10819","S","92.5",33
"2020","10823","CB","46.4",194
"2020","10846","S","65.7",12
"2020","10867","S","65.5",320
"2020","10898","CB","61.4",130
"2020","10902","S","77.1",143
"2020","10953","S","60.7",1
"2020","10878","S","45.2",93
"2020","11004","CB","65.1",26
"2020","11050","S","45.1",31
"2020","11358","CB","30.1",14
"2020","11052","CB","79.5",279
"2020","11217","CB","64.2",218
"2020","11218","CB","42.9",140
"2020","11224","CB","62.1",2
"2020","11240","S","25.7",5
"2020","11137","S","84.9",17
"2020","11302","CB","29.5",30
"2020","11353","CB","61.2",62
"2020","11780","S","46.5",253
"2020","11766","CB","53.3",277
"2020","11770","S","65.4",40
"2020","11771","CB","75.2",305
"2020","11761","S","49",148
"2020","11797","S","61.4",332
"2020","11798","CB","74.2",120
"2020","11801","CB","56.4",13
"2020","11782","CB","66.6",314
"2020","11788","CB","58.7",125
"2020","11791","S","72",279
"2020","11794","S","70.8",337
"2020","11836","CB","55.5",67
"2020","11821","CB","49.2",64
"2020","11867","S","49.4",368
"2020","11868","S","51.5",310
"2020","11815","CB","65.6",74
"2020","11816","S","40.9",265
"2020","11849","S","43",69
"2020","11850","CB","71.8",163
"2020","11854","CB","73.6",287
"2020","11866","S","54.8",62
"2020","11845","CB","57.8",288
"2020","11904","S","61.7",155
"2020","11906","CB","74.8",220
"2020","11907","CB","71.3",214
"2020","11913","CB","39.2",32
"2020","11941","S","66.8",326
"2020","11946","S","61.7",354
"2020","11928","CB","27.6",16
"2020","11962","S","46.8",11
"2020","11846","CB","46.5",274
"2020","11983","S","59.8",61
"2020","11847","S","74.5",324
"2020","12017","CB","42.8",166
"2020","12040","CB","71.7",340
"2020","12259","CB","54.3",80
"2020","12224","S","37",18
"2020","12955","CB","66.4",10
"2020","24750","S","51.4",119
"2020","23668","CB","39.9",57
"2020","25444","S","52.4",207
"2020","25445","CB","65.2",211
"2020","26940","CB","58.4",77
"2020","26360","CB","77.3",6
"2020","25546","S","60",1
"2020","25687","S","62.4",18
"2020","25891","CB","50.7",291
"2020","27069","CB","60.7",28
"2020","27819","CB","43.4",1
"2020","27130","CB","53.2",25
"2020","27377","CB","56.9",45
"2020","29113","CB","47.4",62
"2020","28704","CB","53.8",190
"2020","28854","S","60.4",327
"2020","28080","CB","54.4",87
"2020","28196","CB","63.8",5
"2020","33880","S","49.9",325
"2020","32989","CB","74.3",39
"2020","31342","S","60.7",5
"2020","34057","CB","56.7",110
"2020","34646","S","42.8",254
"2020","34918","CB","76.7",310
"2020","35173","CB","43.5",23
"2020","34105","CB","30.9",190
"2020","34207","S","60",1
"2020","34222","CB","53.3",113
"2020","34247","S","53.5",210
"2020","41817","CB","61.4",336
"2020","37492","CB","31.6",32
"2020","38426","CB","69.6",12
"2020","40160","CB","51.3",35
"2020","39398","CB","73.1",64
"2020","40588","CB","70.1",91
"2020","42512","CB","32.9",142
"2020","42313","CB","45.7",16
"2020","42467","S","39.8",19
"2020","42472","CB","52.4",172
"2020","42475","S","55.4",349
"2020","41968","CB","61.6",280
"2020","42544","S","68.9",34
"2020","42883","CB","33",209
"2020","42781","CB","71.9",210
"2020","42894","CB","57.9",111
"2020","43034","CB","67.3",255
"2020","43049","S","62.8",113
"2020","43179","S","57",286
"2020","43076","S","41.5",31
"2020","44429","CB","59.5",12
"2020","44027","CB","60.6",275
"2020","43336","S","35.4",11
"2020","43395","S","44.7",8
"2020","43467","CB","81.8",7
"2020","43580","S","48.9",135
"2020","44429","CB","59.5",12
"2020","44440","CB","60.1",2
"2020","47981","CB","75.7",11
"2020","45255","S","49.7",45
"2020","45258","CB","45.4",151
"2020","45326","S","71.5",139
"2020","47826","CB","71.8",13
"2020","49012","S","67.7",21
"2020","48233","CB","50.6",53
"2020","49048","S","68.7",303
"2020","49206","S","74.8",118
"2020","49260","S","59.1",175
"2020","49263","S","49.3",10
"2020","49116","S","70.6",39
"2020","49132","S","54.1",205
"2020","49154","S","64.7",3
"2020","49159","CB","50.4",14
"2020","49268","S","69.6",98
"2020","49329","CB","75.1",245
"2020","49162","S","90.5",319
"2020","49178","S","77.4",51
"2020","49059","CB","45.3",266
"2020","49196","S","59.1",329
"2020","49507","CB","50.4",241
"2020","49381","CB","50.6",24
"2020","49394","CB","65.9",15
"2020","49335","CB","71.4",379
"2020","49339","CB","40.1",45
"2020","49346","CB","60",1
"2020","49348","CB","63.4",8
"2020","49349","CB","64.9",192
"2020","49350","CB","89.9",260
"2020","49352","CB","64.5",177
"2020","49354","CB","60",1
"2020","49355","CB","40.5",148
"2020","49395","CB","54",38
"2020","49397","CB","31.1",37
"2020","49408","S","58.8",167
"2020","49434","S","64.4",250
"2020","49446","CB","48.5",36
"2020","49454","CB","57.7",14
"2020","49371","CB","56.2",295
"2020","49377","CB","60.7",225
"2020","49511","CB","40.8",283
"2020","49537","S","53.1",28
"2020","49558","CB","75",336
"2020","49560","S","47.6",106
"2020","49564","CB","44.7",196
"2020","49569","CB","60",1
"2020","50417","CB","48.5",163
"2020","50533","CB","52.4",282
"2020","50543","CB","48.1",146
"2020","50564","CB","54.5",33
"2020","50327","CB","50.7",320
"2020","50356","CB","49.7",203
"2020","50365","CB","62.4",112
"2020","50380","CB","45.2",262
"2020","50393","CB","56.1",338
"2020","50414","CB","38.2",143
"2020","50426","S","61.4",323
"2020","50430","CB","52.2",234
"2020","50434","CB","45.7",274
"2020","50458","S","79.8",52
"2020","50465","CB","49.3",32
"2020","50471","CB","54.2",294
"2020","50513","CB","60.9",27
"2020","50532","CB","44.9",83
"2020","51206","S","70.5",332
"2020","51081","S","49.9",257
"2020","51088","S","47.4",77
"2020","51146","S","43.5",49
"2020","51172","S","68.4",222
"2020","51189","S","62.1",1
"2020","51203","S","63.6",8
"2020","51304","S","59.9",284
"2020","51315","S","63.3",3
"2020","51220","S","57.3",55
"2020","51334","S","58.6",290
"2020","51336","S","58",96
"2020","51423","S","47",33
"2020","51433","S","61.6",2
"2020","51378","S","75.5",141
"2020","51391","S","74.9",107
"2020","51264","S","46.2",18
"2020","51408","S","47.4",120
"2020","51576","CB","71.9",33
"2020","51266","S","38.8",229
"2020","51282","S","91.9",77
"2020","56247","CB","47.2",185
"2020","55593","CB","57.4",231
"2020","55615","S","61.1",202
"2020","55619","CB","53.5",24
"2020","55634","CB","75.6",2
"2020","55674","CB","32.3",232
"2020","55724","CB","74.8",295
"2020","55800","S","55",126
"2020","55893","CB","67.5",9
"2020","56167","CB","42.6",17
"2020","51596","CB","55.7",278
"2020","55576","CB","61.2",54
"2020","55586","CB","72.6",305
"2020","56259","CB","57.1",375
"2020","56262","CB","60",1
"2020","56263","CB","41.9",47
"2020","66931","CB","49.3",120
"2020","60649","CB","60",1
"2020","61155","CB","35.9",167
"2020","83192","CB","60",1
"2020","83833","CB","34.4",60
"2020","76692","CB","58",110
"2020","90621","S","52.1",72
"2020","2969","CB","63.1",245
"2020","91247","CB","47.1",63
"2020","3558","CB","52.9",5
"2020","5532","CB","64.7",379
"2020","4454","S","49.2",12
"2020","4937","S","61",333
"2020","5127","CB","49.6",231
"2020","6179","CB","80.2",289
"2020","5667","S","38.6",13
"2020","6013","S","28",14
"2020","6118","S","41.2",371
"2020","6157","CB","54.8",421
"2020","6202","S","55.8",37
"2020","6289","CB","50.5",310
"2020","6306","CB","67.9",53
"2020","5545","S","67.6",369
"2020","5552","S","64.7",289
"2020","5557","CB","63.8",104
"2020","6457","CB","52.9",121
"2020","7279","S","51.4",75
"2020","7023","CB","45.6",290
"2020","7043","CB","65.8",292
"2020","7016","CB","60.2",202
"2020","7051","S","67.8",23
"2020","7064","CB","65.2",343
"2020","7159","S","39.6",31
"2020","7193","S","48.7",25
"2020","7271","S","78.3",361
"2020","7641","S","76",331
"2020","7649","CB","64.5",118
"2020","7716","S","60",1
"2020","7288","S","54.5",409
"2020","7835","CB","51.2",120
"2020","7817","CB","64.8",336
"2020","7864","S","61.2",377
"2020","7865","S","60.8",45
"2020","7872","S","76.5",356
"2020","7793","CB","29.5",108
"2020","7796","S","58.3",360
"2020","7803","CB","40.5",127
"2020","7806","CB","78.6",291
"2020","7838","S","57.5",59
"2020","7941","S","61.7",355
"2020","7850","S","54.4",333
"2020","7851","CB","49.7",128
"2020","8000","S","72.8",367
"2020","8419","S","70.9",94
"2020","8110","CB","50.8",117
"2020","8117","S","59.5",47
"2020","8220","S","42.8",241
"2020","8396","S","81.9",107
"2020","8468","S","60",1
"2020","8483","CB","53.5",235
"2020","8714","S","48.3",87
"2020","8649","CB","72.8",412
"2020","8659","CB","68.2",169
"2020","8660","CB","76.9",272
"2020","8665","S","61.4",318
"2020","8666","CB","71",263
"2020","8676","CB","52.2",308
"2020","8722","CB","52.6",115
"2020","8764","CB","61.9",88
"2020","8768","CB","58.3",267
"2020","8782","S","59.8",238
"2020","9332","CB","53.6",108
"2020","8737","CB","74.9",187
"2020","8744","CB","61.9",2
"2020","8762","CB","42.1",300
"2020","8763","S","46.3",405
"2020","9177","S","53.1",203
"2020","9243","S","60.7",1
"2020","9253","S","70.1",289
"2020","8853","CB","77.7",104
"2020","8888","CB","63.8",392
"2020","9040","CB","67.5",389
"2020","9449","CB","53.3",164
"2020","9531","CB","70.6",373
"2020","9466","S","56.1",199
"2020","9479","S","63.5",217
"2020","9480","S","69.5",314
"2020","9483","CB","71.2",303
"2020","9451","CB","61.2",387
"2020","9460","CB","53.9",244
"2020","9463","S","56.4",17
"2020","9511","S","40.2",167
"2020","9578","S","76.5",313
"2020","9680","CB","52.7",178
"2020","9603","CB","48.7",48
"2020","9575","S","72.3",314
"2020","9633","S","47",415
"2020","9940","S","61.8",121
"2020","9966","S","38.4",73
"2020","9881","CB","60.2",347
"2020","9892","CB","58.3",99
"2020","10346","S","59.5",316
"2020","9895","S","64.9",366
"2020","10073","CB","44.2",268
"2020","10109","S","46.9",37
"2020","10000","CB","88.2",321
"2020","10057","CB","61.8",70
"2020","10639","CB","73.2",347
"2020","10672","CB","75.2",350
"2020","10644","CB","57",20
"2020","10645","CB","31.1",281
"2020","10648","S","48.1",200
"2020","10651","S","58.1",314
"2020","10658","CB","70.5",340
"2020","10718","CB","68.4",218
"2020","10688","CB","54.9",195
"2020","10692","S","60",1
"2020","10695","S","49.4",348
"2020","10696","CB","75",409
"2020","10698","S","62.3",385
"2020","10702","S","65.7",135
"2020","10705","S","43.4",138
"2020","10711","CB","46.4",173
"2020","10732","S","72.2",367
"2020","10791","CB","46.4",178
"2020","10752","S","63.9",251
"2020","10758","S","64.8",52
"2020","10738","CB","57.8",27
"2020","10740","S","58.7",315
"2020","10742","CB","60",1
"2020","10898","CB","61.4",130
"2020","10823","CB","46.4",194
"2020","10846","S","65.8",13
"2020","10819","S","92.4",37
"2020","10853","CB","45.4",53
"2020","10867","S","65.3",354
"2020","10878","S","48.3",149
"2020","10879","S","60",1
"2020","11004","CB","65.1",26
"2020","10902","S","70.4",184
"2020","11050","S","45.1",31
"2020","10953","S","60.7",1
"2020","11052","CB","79.5",279
"2020","11302","CB","29.5",30
"2020","11217","CB","63",249
"2020","11218","CB","41.8",148
"2020","11224","CB","62.1",2
"2020","11240","S","26",6
"2020","11137","S","84.9",17
"2020","11353","CB","61.2",62
"2020","11358","CB","30.1",14
"2020","11782","CB","69.5",355
"2020","11770","S","65.4",40
"2020","11771","CB","74.1",324
"2020","11761","S","47.6",181
"2020","11766","CB","52.8",301
"2020","11780","S","47.7",289
"2020","11788","CB","58.7",125
"2020","11797","S","66.4",377
"2020","11791","S","75.4",323
"2020","11798","CB","77.3",161
"2020","11801","CB","56.4",13
"2020","11794","S","70.8",337
"2020","11836","CB","56.8",73
"2020","11821","CB","49.2",64
"2020","11815","CB","65.6",74
"2020","11816","S","40.9",265
"2020","11849","S","43",69
"2020","11850","CB","80.4",201
"2020","11854","CB","59.5",329
"2020","11845","CB","57.8",288
"2020","11866","S","54.8",62
"2020","11867","S","51.7",406
"2020","11846","CB","46.5",274
"2020","11868","S","56.1",336
"2020","11847","S","75.2",376
"2020","11941","S","67.9",342
"2020","11904","S","61.7",155
"2020","11906","CB","73.5",255
"2020","11907","CB","70.8",247
"2020","11928","CB","27.6",16
"2020","11913","CB","39.2",32
"2020","11946","S","61.7",354
"2020","12040","CB","68.3",366
"2020","11983","S","59.8",61
"2020","12017","CB","42.8",166
"2020","11962","S","51.7",18
"2020","12259","CB","54.5",83
"2020","12955","CB","66.4",10
"2020","12224","S","37",18
"2020","26360","CB","77.3",6
"2020","25546","S","60",1
"2020","25687","S","62.4",18
"2020","25891","CB","51.3",314
"2020","23668","CB","41.8",61
"2020","24750","S","55.8",146
"2020","25444","S","52.4",207
"2020","25445","CB","65.2",211
"2020","27377","CB","58.6",49
"2020","26940","CB","58.6",120
"2020","27069","CB","60.7",28
"2020","27130","CB","49.9",30
"2020","28704","CB","54.2",209
"2020","28854","S","61.4",344
"2020","29113","CB","47.4",62
"2020","28080","CB","58.2",120
"2020","28196","CB","63.8",5
"2020","27819","CB","43.4",1
"2020","33880","S","50.2",352
"2020","31342","S","60.7",5
"2020","32989","CB","65.1",72
"2020","34057","CB","56.7",110
"2020","35173","CB","43.5",23
"2020","34918","CB","79.6",343
"2020","34105","CB","30.9",190
"2020","34207","S","60",1
"2020","34222","CB","57.9",148
"2020","34247","S","55.6",247
"2020","34646","S","42",296
"2020","40588","CB","70.1",91
"2020","38426","CB","69.6",12
"2020","40160","CB","51.3",35
"2020","37492","CB","31.6",32
"2020","39398","CB","82.2",104
"2020","42313","CB","45.7",16
"2020","41817","CB","61.4",336
"2020","41968","CB","57.7",328
"2020","43076","S","42.1",32
"2020","42781","CB","76.3",252
"2020","42883","CB","31.4",239
"2020","42894","CB","57.9",111
"2020","43034","CB","67.3",255
"2020","43049","S","64.4",128
"2020","42467","S","40.7",20
"2020","42472","CB","52.4",172
"2020","42475","S","55.1",383
"2020","42512","CB","33.7",145
"2020","42544","S","55.8",72
"2020","43580","S","51.3",150
"2020","44027","CB","57.8",313
"2020","43179","S","57.6",320
"2020","43336","S","35.6",17
"2020","43395","S","45.3",9
"2020","43467","CB","81.8",7
"2020","45255","S","49.7",45
"2020","44429","CB","59.5",12
"2020","44429","CB","59.5",12
"2020","44440","CB","60.1",2
"2020","45258","CB","43.6",178
"2020","45326","S","64.7",186
"2020","47826","CB","71.8",13
"2020","49329","CB","75.1",245
"2020","48233","CB","52.5",61
"2020","49059","CB","45.7",307
"2020","49116","S","70.7",94
"2020","49132","S","50",208
"2020","49154","S","66.2",4
"2020","49159","CB","50.4",14
"2020","49162","S","91.4",370
"2020","49178","S","73.9",80
"2020","49371","CB","54.2",327
"2020","49377","CB","57.7",238
"2020","47981","CB","75.7",11
"2020","49012","S","58.6",47
"2020","49048","S","66.4",324
"2020","49196","S","57.9",349
"2020","49206","S","78",148
"2020","49255","CB","40.3",51
"2020","49260","S","55.6",192
"2020","49263","S","37",28
"2020","49268","S","65.4",105
"2020","49381","CB","50.6",24
"2020","49394","CB","65.9",15
"2020","49395","CB","54",38
"2020","49397","CB","31.1",37
"2020","49408","S","58.8",167
"2020","49434","S","67.8",283
"2020","49446","CB","52.9",73
"2020","49454","CB","57.7",14
"2020","49335","CB","69.8",411
"2020","49507","CB","50.4",241
"2020","49339","CB","44.7",72
"2020","49511","CB","46.7",321
"2020","49537","S","53.1",28
"2020","49346","CB","60",1
"2020","49558","CB","73.4",371
"2020","49560","S","47.6",106
"2020","49564","CB","41.3",218
"2020","49348","CB","63.4",8
"2020","49349","CB","58.4",231
"2020","49350","CB","89.9",260
"2020","49569","CB","61",2
"2020","49352","CB","63.3",205
"2020","49354","CB","60",1
"2020","49355","CB","45.4",191
"2020","50393","CB","56.1",338
"2020","49751","CB","62",21
"2020","50327","CB","50.7",320
"2020","50356","CB","51.7",233
"2020","50365","CB","62.4",112
"2020","50380","CB","45.8",288
"2020","50471","CB","52.3",329
"2020","50414","CB","38.2",143
"2020","50513","CB","60.9",27
"2020","50532","CB","44.9",83
"2020","50533","CB","55.6",323
"2020","50417","CB","51.4",201
"2020","50535","CB","78.1",4
"2020","50426","S","61.4",323
"2020","50543","CB","40.8",182
"2020","50564","CB","54.5",33
"2020","50430","CB","54.2",263
"2020","50431","CB","51.1",37
"2020","50434","CB","45.7",274
"2020","50458","S","73",63
"2020","50465","CB","49.3",32
"2020","51146","S","43.5",49
"2020","51081","S","48.9",280
"2020","51088","S","47.4",77
"2020","51172","S","69.1",230
"2020","51189","S","62.1",1
"2020","51264","S","46.2",18
"2020","51266","S","39.4",261
"2020","51203","S","63.6",8
"2020","51282","S","90.3",93
"2020","51206","S","72",376
"2020","51304","S","61",316
"2020","51315","S","63.3",3
"2020","51336","S","58.2",97
"2020","51378","S","71.9",157
"2020","51334","S","63.1",329
"2020","51391","S","74.9",107
"2020","51220","S","57.3",55
"2020","51408","S","48.6",127
"2020","55576","CB","61.2",54
"2020","51423","S","47",33
"2020","51433","S","61.6",2
"2020","51576","CB","64",38
"2020","51596","CB","55.6",293
"2020","55586","CB","72.6",305
"2020","55634","CB","75.6",2
"2020","55593","CB","58.3",270
"2020","55674","CB","30.9",254
"2020","55724","CB","83.5",344
"2020","55800","S","58.3",161
"2020","55615","S","60.6",215
"2020","55893","CB","67.5",9
"2020","56167","CB","42.6",17
"2020","56247","CB","47",214
"2020","55619","CB","53.5",24
"2020","56259","CB","54.2",410
"2020","56262","CB","60",1
"2020","56263","CB","41.9",47
"2020","91247","CB","48.9",79
"2020","66931","CB","49.3",120
"2020","76692","CB","61.3",116
"2020","60649","CB","60",1
"2020","61155","CB","35.9",167
"2020","83192","CB","60",1
"2020","83833","CB","34.4",60
"2020","90621","S","58.1",107
"2020","4454","S","49.2",12
"2020","2969","CB","63.2",246
"2020","5532","CB","64.6",401
"2020","3558","CB","60",6
"2020","4937","S","60.5",371
"2020","5127","CB","50",257
"2020","6013","S","24.8",15
"2020","5667","S","38.6",13
"2020","5545","S","69.3",418
"2020","5552","S","64.3",336
"2020","5557","CB","54.6",151
"2020","6118","S","40.8",414
"2020","6157","CB","51",462
"2020","6289","CB","50.5",310
"2020","6179","CB","78.2",309
"2020","6202","S","55.8",37
"2020","6306","CB","67.9",53
"2020","7023","CB","45.6",331
"2020","7016","CB","59.5",242
"2020","6457","CB","52.9",121
"2020","7043","CB","73.6",340
"2020","7159","S","39.6",31
"2020","7051","S","67.8",23
"2020","7064","CB","59.8",369
"2020","7193","S","48.7",25
"2020","7271","S","78.6",388
"2020","7793","CB","32.6",142
"2020","7279","S","51.4",75
"2020","7288","S","54.5",409
"2020","7817","CB","67.3",357
"2020","7850","S","52.1",366
"2020","7851","CB","50.9",137
"2020","7864","S","61.2",377
"2020","7865","S","60.8",45
"2020","7641","S","77.6",363
"2020","7649","CB","64.5",118
"2020","7716","S","60",1
"2020","7835","CB","51.2",120
"2020","7838","S","57.6",60
"2020","7872","S","76.4",393
"2020","7796","S","58.3",360
"2020","7941","S","61.7",355
"2020","7803","CB","37.7",162
"2020","8000","S","72.8",367
"2020","7806","CB","78.7",333
"2020","8714","S","42.2",96
"2020","8396","S","78.8",138
"2020","8419","S","65.1",111
"2020","8468","S","61.7",5
"2020","8483","CB","54.8",250
"2020","8666","CB","72.4",306
"2020","8676","CB","52.2",308
"2020","8110","CB","46.4",166
"2020","8117","S","57.2",60
"2020","8220","S","42.8",241
"2020","8649","CB","72.8",412
"2020","8659","CB","59.1",197
"2020","8660","CB","76.9",272
"2020","8665","S","61.4",318
"2020","8722","CB","49.7",118
"2020","8736","S","66.7",11
"2020","8737","CB","68.9",218
"2020","8782","S","59.2",271
"2020","8744","CB","77.5",18
"2020","8762","CB","42.1",300
"2020","8763","S","46.3",443
"2020","8764","CB","61.9",88
"2020","8768","CB","53.3",318
"2020","9040","CB","68.8",425
"2020","8888","CB","64.4",435
"2020","8853","CB","77.7",104
"2020","9177","S","56.4",240
"2020","9243","S","60.7",1
"2020","9253","S","62.1",321
"2020","9449","CB","57.2",193
"2020","9332","CB","53.6",108
"2020","9451","CB","58.2",424
"2020","9497","S","60.7",1
"2020","9460","CB","55.1",276
"2020","9463","S","56.4",17
"2020","9466","S","56.1",199
"2020","9479","S","63.5",217
"2020","9480","S","67.9",345
"2020","9483","CB","77.7",351
"2020","9680","CB","52.7",178
"2020","9575","S","74.9",354
"2020","9578","S","77.4",343
"2020","9511","S","39.4",198
"2020","9531","CB","69.1",410
"2020","9603","CB","48.7",48
"2020","9633","S","49.7",463
"2020","9881","CB","59.8",390
"2020","10109","S","46.9",37
"2020","10000","CB","84.5",370
"2020","10057","CB","61.8",70
"2020","9892","CB","52.4",123
"2020","9895","S","63.8",399
"2020","9940","S","61.8",121
"2020","9966","S","38.4",73
"2020","10073","CB","44.2",268
"2020","10672","CB","80",382
"2020","10645","CB","32.4",323
"2020","10648","S","48.7",205
"2020","10651","S","58.4",346
"2020","10658","CB","71",368
"2020","10346","S","55.9",334
"2020","10639","CB","73.3",398
"2020","10644","CB","57",20
"2020","10688","CB","60.4",220
"2020","10692","S","62.2",5
"2020","10732","S","82.9",416
"2020","10711","CB","46.4",173
"2020","10718","CB","67.9",269
"2020","10695","S","53.6",374
"2020","10696","CB","75",409
"2020","10698","S","62.7",421
"2020","10702","S","65.7",135
"2020","10705","S","43.6",150
"2020","10738","CB","57.8",27
"2020","10740","S","55.5",352
"2020","10742","CB","60",1
"2020","10791","CB","44.9",206
"2020","10752","S","60.1",289
"2020","10758","S","64.8",52
"2020","10767","CB","52",12
"2020","10867","S","61.9",379
"2020","10846","S","65.8",13
"2020","10853","CB","48",59
"2020","10819","S","92.4",37
"2020","10823","CB","40.2",216
"2020","10878","S","49.9",171
"2020","10902","S","78",229
"2020","10953","S","60.7",1
